semestre;sexo;alumno;asignatura;tipo;ep1;ep2;ea;pf;estado
5;2;1812820118;ATSH203;1;15;16;0;16;A
5;1;1812820119;ATSH203;1;13;14;0;14;A
5;2;1812820120;ATSH203;1;15;16;0;16;A
5;2;1812820121;ATSH203;1;17;15;0;16;A
5;1;1812820122;ATSH203;1;10;13;0;12;A
5;1;1812820123;ATSH203;1;13;15;0;14;A
5;1;1812820124;ATSH203;1;13;15;0;14;A
5;1;1812820125;ATSH203;1;9;15;0;12;A
5;2;1812820126;ATSH203;1;12;14;0;13;A
5;1;1812820127;ATSH203;1;13;12;0;13;A
5;1;1812820128;ATSH203;1;15;16;0;16;A
5;2;1812820129;ATSH203;1;15;13;0;14;A
5;2;1812820130;ATSH203;1;9;15;0;12;A
5;2;1712820101;ATSH204;1;6;8;10;10;A
5;2;1712820102;ATSH204;1;11;9;9;10;A
5;2;1712820103;ATSH204;1;16;12;0;14;A
5;2;1712820104;ATSH204;1;10;9;9;10;A
5;2;1712820105;ATSH204;1;17;14;0;16;A
5;2;1712820106;ATSH204;1;13;9;0;11;A
5;2;1712820108;ATSH204;1;12;9;0;11;A
5;2;1712820109;ATSH204;1;8;9;9;9;A
5;2;1712820110;ATSH204;1;11;11;0;11;A
5;1;1712820111;ATSH204;1;17;15;0;16;A
5;2;1712820112;ATSH204;1;17;14;0;16;A
5;2;1712820113;ATSH204;1;14;15;0;15;A
5;2;1712820114;ATSH204;1;15;13;0;14;A
5;1;1712820115;ATSH204;1;10;14;0;12;A
5;2;1712820116;ATSH204;1;10;8;10;10;A
5;2;1712820117;ATSH204;1;16;11;0;14;A
5;2;1712820118;ATSH204;1;15;15;0;15;A
5;2;1712820119;ATSH204;1;15;15;0;15;A
5;2;1712820120;ATSH204;1;12;9;0;11;A
5;2;1712820121;ATSH204;1;7;7;10;10;A
5;2;1712820122;ATSH204;1;15;12;0;14;A
5;2;1712820101;ATSH205;1;12;12;0;12;A
5;2;1712820102;ATSH205;1;13;13;0;13;A
5;2;1712820103;ATSH205;1;13;13;0;13;A
5;2;1712820104;ATSH205;1;12;12;0;12;A
5;2;1712820105;ATSH205;1;14;14;0;14;A
5;2;1712820106;ATSH205;1;12;12;0;12;A
5;2;1712820108;ATSH205;1;14;14;0;14;A
5;2;1712820109;ATSH205;1;13;13;0;13;A
5;2;1712820110;ATSH205;1;14;14;0;14;A
5;1;1712820111;ATSH205;1;14;14;0;14;A
5;2;1712820112;ATSH205;1;14;14;0;14;A
5;2;1712820113;ATSH205;1;13;13;0;13;A
5;2;1712820114;ATSH205;1;14;14;0;14;A
5;1;1712820115;ATSH205;1;12;12;0;12;A
5;2;1712820116;ATSH205;1;13;13;0;13;A
5;2;1712820117;ATSH205;1;13;13;0;13;A
5;2;1712820118;ATSH205;1;12;12;0;12;A
5;2;1712820119;ATSH205;1;14;14;0;14;A
5;2;1712820120;ATSH205;1;13;13;0;13;A
5;2;1712820121;ATSH205;1;12;12;0;12;A
5;2;1712820122;ATSH205;1;15;15;0;15;A
5;2;1712820101;ATSH206;1;4;10;4;6;A
5;2;1712820102;ATSH206;1;10;12;0;11;A
5;2;1712820103;ATSH206;1;16;18;0;17;A
5;2;1712820104;ATSH206;1;8;13;0;11;A
5;2;1712820105;ATSH206;1;16;18;0;17;A
5;2;1712820106;ATSH206;1;11;14;0;13;A
5;2;1712820108;ATSH206;1;10;13;0;12;A
5;2;1712820109;ATSH206;1;11;15;0;13;A
5;2;1712820110;ATSH206;1;10;15;0;13;A
5;1;1712820111;ATSH206;1;14;18;0;16;A
5;2;1712820112;ATSH206;1;15;17;0;16;A
5;2;1712820113;ATSH206;1;14;17;0;16;A
5;2;1712820114;ATSH206;1;12;17;0;15;A
5;1;1712820115;ATSH206;1;15;18;0;17;A
5;2;1712820116;ATSH206;1;11;15;0;13;A
5;2;1712820117;ATSH206;1;14;17;0;16;A
5;2;1712820118;ATSH206;1;13;17;0;15;A
5;2;1712820119;ATSH206;1;14;17;0;16;A
5;2;1712820120;ATSH206;1;10;15;0;13;A
5;2;1712820121;ATSH206;1;8;13;0;11;A
5;2;1712820122;ATSH206;1;13;16;0;15;A
5;2;1712820101;ATSH207;1;15;10;0;13;A
5;2;1712820102;ATSH207;1;14;14;0;14;A
5;2;1712820103;ATSH207;1;16;19;0;18;A
5;2;1712820104;ATSH207;1;15;16;0;16;A
5;2;1712820105;ATSH207;1;16;20;0;18;A
5;2;1712820106;ATSH207;1;15;17;0;16;A
5;2;1712820108;ATSH207;1;13;14;0;14;A
5;2;1712820109;ATSH207;1;16;17;0;17;A
5;2;1712820110;ATSH207;1;13;16;0;15;A
5;1;1712820111;ATSH207;1;16;19;0;18;A
5;2;1712820112;ATSH207;1;16;17;0;17;A
5;2;1712820113;ATSH207;1;16;18;0;17;A
5;2;1712820114;ATSH207;1;15;18;0;17;A
5;1;1712820115;ATSH207;1;15;18;0;17;A
5;2;1712820116;ATSH207;1;15;16;0;16;A
5;2;1712820117;ATSH207;1;16;18;0;17;A
5;2;1712820118;ATSH207;1;16;18;0;17;A
5;2;1712820119;ATSH207;1;16;18;0;17;A
5;2;1712820120;ATSH207;1;15;16;0;16;A
5;2;1712820121;ATSH207;1;13;15;0;14;A
5;2;1712820122;ATSH207;1;14;15;0;15;A
5;1;1812820101;ATSH401;1;18;20;0;19;A
5;1;1812820103;ATSH401;1;9;12;0;11;A
5;2;1812820104;ATSH401;1;17;17;0;17;A
5;2;1812820105;ATSH401;1;14;16;0;15;A
5;1;1812820106;ATSH401;1;14;16;0;15;A
5;1;1812820107;ATSH401;1;15;17;0;16;A
5;2;1812820108;ATSH401;1;18;15;0;17;A
5;2;1812820109;ATSH401;1;17;17;0;17;A
5;2;1812820110;ATSH401;1;17;18;0;18;A
5;1;1812820111;ATSH401;1;14;15;0;15;A
5;2;1812820112;ATSH401;1;13;16;0;15;A
5;2;1812820113;ATSH401;1;17;17;0;17;A
5;2;1812820114;ATSH401;1;16;17;0;17;A
5;2;1812820116;ATSH401;1;15;14;0;15;A
5;1;1812820117;ATSH401;1;11;14;0;13;A
5;2;1812820118;ATSH401;1;16;16;0;16;A
5;1;1812820119;ATSH401;1;16;18;0;17;A
5;2;1812820120;ATSH401;1;16;19;0;18;A
5;2;1812820121;ATSH401;1;15;16;0;16;A
5;1;1812820122;ATSH401;1;10;15;0;13;A
5;1;1812820123;ATSH401;1;18;16;0;17;A
5;1;1812820124;ATSH401;1;17;17;0;17;A
5;1;1812820125;ATSH401;1;15;14;0;15;A
5;2;1812820126;ATSH401;1;13;14;0;14;A
5;1;1812820127;ATSH401;1;14;12;0;13;A
5;1;1812820128;ATSH401;1;19;15;0;17;A
5;2;1812820129;ATSH401;1;13;16;0;15;A
5;2;1812820130;ATSH401;1;16;14;0;15;A
5;2;1712820101;ATSH402;1;8;12;10;11;A
5;2;1712820102;ATSH402;1;14;14;0;14;A
5;2;1712820103;ATSH402;1;18;16;0;17;A
5;2;1712820104;ATSH402;1;8;11;11;11;A
5;2;1712820105;ATSH402;1;16;18;0;17;A
5;2;1712820106;ATSH402;1;11;15;0;13;A
5;2;1712820108;ATSH402;1;5;14;8;11;A
5;2;1712820109;ATSH402;1;10;14;0;12;A
5;2;1712820110;ATSH402;1;12;13;0;13;A
5;1;1712820111;ATSH402;1;16;16;0;16;A
5;2;1712820112;ATSH402;1;15;16;0;16;A
5;2;1712820113;ATSH402;1;13;15;0;14;A
5;2;1712820114;ATSH402;1;16;15;0;16;A
5;1;1712820115;ATSH402;1;10;19;0;15;A
5;2;1712820116;ATSH402;1;13;15;0;14;A
5;2;1712820117;ATSH402;1;9;15;0;12;A
5;2;1712820118;ATSH402;1;16;16;0;16;A
5;2;1712820119;ATSH402;1;19;16;0;18;A
5;2;1712820120;ATSH402;1;6;12;10;11;A
5;2;1712820121;ATSH402;1;6;10;11;11;A
5;2;1712820122;ATSH402;1;17;12;0;15;A
5;1;1812810118;IGA101;1;7;10;0;9;A
5;1;1812810132;IGA101;1;8;6;0;7;A
5;1;1812810133;IGA101;1;10;7;0;9;A
5;1;1812810134;IGA101;1;11;12;0;12;A
5;2;1812810135;IGA101;1;14;12;0;13;A
5;1;1812810136;IGA101;1;0;0;0;0;A
5;2;1812810137;IGA101;1;8;9;0;9;A
5;2;1812810138;IGA101;1;11;9;0;10;A
5;1;1812810139;IGA101;1;2;2;0;2;A
5;2;1812810140;IGA101;1;10;6;0;8;A
5;1;1812810141;IGA101;1;8;10;6;7;A
5;1;1812810142;IGA101;1;15;11;0;13;A
5;1;1812810143;IGA101;1;0;0;0;0;A
5;2;1812810144;IGA101;1;14;9;0;12;A
5;1;1812810145;IGA101;1;10;13;0;12;A
5;1;1812810146;IGA101;1;15;12;0;14;A
5;1;1812810147;IGA101;1;8;6;2;4;A
5;2;1812810148;IGA101;1;10;10;0;10;A
5;2;1812810149;IGA101;1;7;9;0;8;A
5;1;1812810150;IGA101;1;10;13;0;12;A
5;1;1812810151;IGA101;1;11;7;5;7;A
5;1;1812810152;IGA101;1;14;10;0;12;A
5;1;1812810153;IGA101;1;0;0;0;0;A
5;1;1812810154;IGA101;1;6;2;0;4;A
5;2;1812810155;IGA101;1;0;0;0;0;A
5;1;1812810156;IGA101;1;0;0;0;0;A
5;1;1812810157;IGA101;1;14;13;0;14;A
5;2;1812810158;IGA101;1;14;11;0;13;A
5;1;1812810159;IGA101;1;13;9;0;11;A
5;1;1812810160;IGA101;1;11;9;0;10;A
5;1;1812810161;IGA101;1;0;0;0;0;A
5;1;1712810127;IGA102;1;0;0;0;0;A
5;1;1812810101;IGA102;1;0;0;0;0;A
5;1;1812810118;IGA102;1;12;14;0;13;A
5;1;1812810132;IGA102;1;13;10;0;12;A
5;1;1812810133;IGA102;1;13;8;0;11;A
5;1;1812810134;IGA102;1;13;13;0;13;A
5;2;1812810135;IGA102;1;15;13;0;14;A
5;1;1812810136;IGA102;1;8;0;0;4;A
5;2;1812810137;IGA102;1;12;12;0;12;A
5;2;1812810138;IGA102;1;12;11;0;12;A
5;1;1812810139;IGA102;1;9;0;0;5;A
5;2;1812810140;IGA102;1;12;12;0;12;A
5;1;1812810141;IGA102;1;12;7;10;11;A
5;1;1812810142;IGA102;1;14;14;0;14;A
5;1;1812810143;IGA102;1;0;0;0;0;A
5;2;1812810144;IGA102;1;14;12;0;13;A
5;1;1812810145;IGA102;1;13;11;0;12;A
5;1;1812810146;IGA102;1;15;15;0;15;A
5;1;1812810147;IGA102;1;13;10;0;12;A
5;2;1812810148;IGA102;1;13;11;0;12;A
5;2;1812810149;IGA102;1;12;9;0;11;A
5;1;1812810150;IGA102;1;12;13;0;13;A
5;1;1812810151;IGA102;1;15;12;0;14;A
5;1;1812810152;IGA102;1;15;12;0;14;A
5;1;1812810153;IGA102;1;6;0;0;3;A
5;1;1812810154;IGA102;1;8;0;0;4;A
5;2;1812810155;IGA102;1;5;0;0;3;A
5;1;1812810156;IGA102;1;5;0;0;3;A
5;1;1812810157;IGA102;1;15;13;0;14;A
5;2;1812810158;IGA102;1;15;13;0;14;A
5;1;1812810159;IGA102;1;13;11;0;12;A
5;1;1812810160;IGA102;1;13;11;0;12;A
5;1;1812810161;IGA102;1;0;0;0;0;A
5;1;1712810127;IGA103;1;0;0;0;0;A
5;1;1812810113;IGA103;1;0;0;0;0;A
5;1;1812810118;IGA103;1;11;10;0;11;A
5;1;1812810121;IGA103;1;12;11;0;12;A
5;1;1812810132;IGA103;1;11;10;0;11;A
5;1;1812810133;IGA103;1;11;12;0;12;A
5;1;1812810134;IGA103;1;12;12;0;12;A
5;2;1812810135;IGA103;1;13;13;0;13;A
5;1;1812810136;IGA103;1;0;0;0;0;A
5;2;1812810137;IGA103;1;11;9;12;12;A
5;2;1812810138;IGA103;1;11;9;12;12;A
5;1;1812810139;IGA103;1;0;0;0;0;A
5;2;1812810140;IGA103;1;12;13;0;13;A
5;1;1812810141;IGA103;1;11;10;0;11;A
5;1;1812810142;IGA103;1;11;12;0;12;A
5;1;1812810143;IGA103;1;0;0;0;0;A
5;2;1812810144;IGA103;1;12;13;0;13;A
5;1;1812810145;IGA103;1;12;12;0;12;A
5;1;1812810146;IGA103;1;11;11;0;11;A
5;1;1812810147;IGA103;1;9;11;11;11;A
5;2;1812810148;IGA103;1;11;10;0;11;A
5;2;1812810149;IGA103;1;11;9;11;11;A
5;1;1812810150;IGA103;1;11;12;0;12;A
5;1;1812810151;IGA103;1;12;13;0;13;A
5;1;1812810152;IGA103;1;13;14;0;14;A
5;1;1812810153;IGA103;1;0;0;0;0;A
5;1;1812810154;IGA103;1;0;0;0;0;A
5;2;1812810155;IGA103;1;0;0;0;0;A
5;1;1812810156;IGA103;1;0;0;0;0;A
5;1;1812810157;IGA103;1;16;14;0;15;A
5;2;1812810158;IGA103;1;13;13;0;13;A
5;1;1812810159;IGA103;1;9;11;13;12;A
5;1;1812810160;IGA103;1;12;11;0;12;A
5;1;1812810161;IGA103;1;0;0;0;0;A
5;1;1712810127;IGA104;1;0;0;0;0;A
5;1;1812810101;IGA104;1;0;0;0;0;A
5;1;1812810118;IGA104;1;14;14;0;14;A
5;1;1812810132;IGA104;1;12;7;11;12;A
5;1;1812810133;IGA104;1;10;9;11;11;A
5;1;1812810134;IGA104;1;13;14;0;14;A
5;2;1812810135;IGA104;1;14;14;0;14;A
5;1;1812810136;IGA104;1;0;0;0;0;A
5;2;1812810137;IGA104;1;13;14;0;14;A
5;2;1812810138;IGA104;1;12;14;0;13;A
5;1;1812810139;IGA104;1;0;0;0;0;A
5;2;1812810140;IGA104;1;13;13;0;13;A
5;1;1812810141;IGA104;1;13;9;0;11;A
5;1;1812810142;IGA104;1;15;15;0;15;A
5;1;1812810143;IGA104;1;0;0;0;0;A
5;2;1812810144;IGA104;1;13;14;0;14;A
5;1;1812810145;IGA104;1;14;14;0;14;A
5;1;1812810146;IGA104;1;16;13;0;15;A
5;1;1812810147;IGA104;1;10;13;0;12;A
5;2;1812810148;IGA104;1;13;15;0;14;A
5;2;1812810149;IGA104;1;12;11;0;12;A
5;1;1812810150;IGA104;1;14;13;0;14;A
5;1;1812810151;IGA104;1;14;15;0;15;A
5;1;1812810152;IGA104;1;14;15;0;15;A
5;1;1812810153;IGA104;1;0;0;0;0;A
5;1;1812810154;IGA104;1;0;0;0;0;A
5;2;1812810155;IGA104;1;0;0;0;0;A
5;1;1812810156;IGA104;1;0;0;0;0;A
5;1;1812810157;IGA104;1;17;15;0;16;A
5;2;1812810158;IGA104;1;11;15;0;13;A
5;1;1812810159;IGA104;1;15;12;0;14;A
5;1;1812810160;IGA104;1;14;15;0;15;A
5;1;1812810161;IGA104;1;0;0;0;0;A
5;1;1712810127;IGA105;1;0;0;0;0;A
5;1;1812810121;IGA105;1;13;17;0;15;A
5;1;1812810132;IGA105;1;14;17;0;16;A
5;1;1812810133;IGA105;1;14;17;0;16;A
5;1;1812810134;IGA105;1;14;17;0;16;A
5;2;1812810135;IGA105;1;14;17;0;16;A
5;1;1812810136;IGA105;1;0;0;0;0;A
5;2;1812810137;IGA105;1;14;17;0;16;A
5;2;1812810138;IGA105;1;14;17;0;16;A
5;1;1812810139;IGA105;1;14;17;0;16;A
5;2;1812810140;IGA105;1;15;17;0;16;A
5;1;1812810141;IGA105;1;13;17;0;15;A
5;1;1812810142;IGA105;1;13;17;0;15;A
5;1;1812810143;IGA105;1;0;0;0;0;A
5;2;1812810144;IGA105;1;14;17;0;16;A
5;1;1812810145;IGA105;1;14;17;0;16;A
5;1;1812810146;IGA105;1;14;17;0;16;A
5;1;1812810147;IGA105;1;13;17;0;15;A
5;2;1812810148;IGA105;1;14;17;0;16;A
5;2;1812810149;IGA105;1;15;15;0;15;A
5;1;1812810150;IGA105;1;13;17;0;15;A
5;1;1812810151;IGA105;1;13;17;0;15;A
5;1;1812810152;IGA105;1;14;17;0;16;A
5;1;1812810153;IGA105;1;0;0;0;0;A
5;1;1812810154;IGA105;1;13;17;0;15;A
5;2;1812810155;IGA105;1;0;0;0;0;A
5;1;1812810156;IGA105;1;0;0;0;0;A
5;1;1812810157;IGA105;1;14;17;0;16;A
5;2;1812810158;IGA105;1;13;17;0;15;A
5;1;1812810159;IGA105;1;14;17;0;16;A
5;1;1812810160;IGA105;1;14;17;0;16;A
5;1;1812810161;IGA105;1;0;0;0;0;A
5;1;1812810101;IGA106;1;0;0;0;0;A
5;1;1812810106;IGA106;1;10;12;0;11;A
5;1;1812810118;IGA106;1;11;13;0;12;A
5;1;1812810121;IGA106;1;11;6;0;9;A
5;1;1812810123;IGA106;1;11;11;0;11;A
5;1;1812810132;IGA106;1;11;10;0;11;A
5;1;1812810133;IGA106;1;11;12;0;12;A
5;1;1812810134;IGA106;1;13;12;0;13;A
5;2;1812810135;IGA106;1;10;12;0;11;A
5;1;1812810136;IGA106;1;0;0;0;0;A
5;2;1812810137;IGA106;1;11;12;0;12;A
5;2;1812810138;IGA106;1;10;11;0;11;A
5;1;1812810139;IGA106;1;0;0;0;0;A
5;2;1812810140;IGA106;1;11;11;0;11;A
5;1;1812810141;IGA106;1;9;12;0;11;A
5;1;1812810142;IGA106;1;13;12;0;13;A
5;1;1812810143;IGA106;1;0;0;0;0;A
5;2;1812810144;IGA106;1;10;11;0;11;A
5;1;1812810145;IGA106;1;10;11;0;11;A
5;1;1812810146;IGA106;1;10;11;0;11;A
5;1;1812810147;IGA106;1;10;10;0;10;A
5;2;1812810148;IGA106;1;13;11;0;12;A
5;2;1812810149;IGA106;1;9;11;0;10;A
5;1;1812810150;IGA106;1;10;11;0;11;A
5;1;1812810151;IGA106;1;10;10;0;10;A
5;1;1812810152;IGA106;1;12;10;0;11;A
5;1;1812810153;IGA106;1;0;0;0;0;A
5;1;1812810154;IGA106;1;6;5;0;6;A
5;2;1812810155;IGA106;1;0;0;0;0;A
5;1;1812810156;IGA106;1;0;0;0;0;A
5;1;1812810157;IGA106;1;12;12;0;12;A
5;2;1812810158;IGA106;1;10;12;0;11;A
5;1;1812810159;IGA106;1;11;9;0;10;A
5;1;1812810160;IGA106;1;10;10;0;10;A
5;1;1812810161;IGA106;1;0;0;0;0;A
5;1;1712810101;IGA107;1;10;7;9;10;A
5;1;1712810108;IGA107;1;12;8;0;10;A
5;1;1712810110;IGA107;1;6;7;0;7;A
5;2;1712810116;IGA107;1;7;10;10;10;A
5;1;1712810125;IGA107;1;8;11;8;9;A
5;1;1712810129;IGA107;1;6;10;0;8;A
5;1;1812810101;IGA107;1;0;0;0;0;A
5;1;1812810102;IGA107;1;7;10;6;7;A
5;1;1812810103;IGA107;1;7;11;7;8;A
5;1;1812810105;IGA107;1;13;12;0;13;A
5;1;1812810106;IGA107;1;6;14;13;14;A
5;2;1812810107;IGA107;1;9;10;8;9;A
5;1;1812810108;IGA107;1;9;10;9;10;A
5;2;1812810109;IGA107;1;9;11;9;10;A
5;1;1812810110;IGA107;1;7;12;8;9;A
5;2;1812810111;IGA107;1;13;13;0;13;A
5;1;1812810112;IGA107;1;14;15;0;15;A
5;1;1812810113;IGA107;1;0;0;0;0;A
5;2;1812810114;IGA107;1;8;11;10;11;A
5;1;1812810115;IGA107;1;9;11;10;11;A
5;1;1812810116;IGA107;1;7;9;0;8;A
5;1;1812810119;IGA107;1;17;14;0;16;A
5;1;1812810120;IGA107;1;11;9;8;9;A
5;1;1812810121;IGA107;1;0;0;0;0;A
5;1;1812810122;IGA107;1;9;9;9;9;A
5;1;1812810123;IGA107;1;10;10;11;11;A
5;1;1812810124;IGA107;1;10;10;10;10;A
5;1;1812810125;IGA107;1;13;11;0;12;A
5;1;1812810126;IGA107;1;8;9;9;9;A
5;1;1812810127;IGA107;1;15;12;0;14;A
5;1;1812810128;IGA107;1;10;11;0;11;A
5;1;1812810130;IGA107;1;9;10;10;10;A
5;2;1812810131;IGA107;1;13;11;0;12;A
5;1;1712810129;IGA108;1;12;11;0;12;A
5;1;1812810102;IGA108;1;13;13;0;13;A
5;1;1812810103;IGA108;1;13;15;0;14;A
5;1;1812810105;IGA108;1;14;14;0;14;A
5;1;1812810106;IGA108;1;13;14;0;14;A
5;2;1812810107;IGA108;1;15;15;0;15;A
5;1;1812810108;IGA108;1;14;14;0;14;A
5;2;1812810109;IGA108;1;14;14;0;14;A
5;1;1812810110;IGA108;1;13;13;0;13;A
5;2;1812810111;IGA108;1;13;15;0;14;A
5;1;1812810112;IGA108;1;16;16;0;16;A
5;1;1812810113;IGA108;1;0;0;0;0;A
5;2;1812810114;IGA108;1;13;14;0;14;A
5;1;1812810115;IGA108;1;13;13;0;13;A
5;1;1812810116;IGA108;1;13;12;0;13;A
5;1;1812810119;IGA108;1;15;14;0;15;A
5;1;1812810120;IGA108;1;15;16;0;16;A
5;1;1812810122;IGA108;1;13;13;0;13;A
5;1;1812810123;IGA108;1;13;12;0;13;A
5;1;1812810124;IGA108;1;14;15;0;15;A
5;1;1812810125;IGA108;1;15;14;0;15;A
5;1;1812810126;IGA108;1;14;14;0;14;A
5;1;1812810127;IGA108;1;17;17;0;17;A
5;1;1812810128;IGA108;1;14;14;0;14;A
5;1;1812810130;IGA108;1;13;14;0;14;A
5;2;1812810131;IGA108;1;14;15;0;15;A
5;1;1712810129;IGA109;1;12;12;0;12;A
5;1;1812810102;IGA109;1;11;12;0;12;A
5;1;1812810103;IGA109;1;13;12;0;13;A
5;1;1812810105;IGA109;1;12;12;0;12;A
5;1;1812810106;IGA109;1;12;12;0;12;A
5;2;1812810107;IGA109;1;12;12;0;12;A
5;1;1812810108;IGA109;1;12;12;0;12;A
5;2;1812810109;IGA109;1;12;12;0;12;A
5;1;1812810110;IGA109;1;12;12;0;12;A
5;2;1812810111;IGA109;1;12;12;0;12;A
5;1;1812810112;IGA109;1;12;12;0;12;A
5;2;1812810114;IGA109;1;12;11;0;12;A
5;1;1812810115;IGA109;1;12;11;0;12;A
5;1;1812810116;IGA109;1;12;12;0;12;A
5;1;1812810119;IGA109;1;12;13;0;13;A
5;1;1812810120;IGA109;1;12;12;0;12;A
5;1;1812810122;IGA109;1;10;10;12;11;A
5;1;1812810123;IGA109;1;12;12;0;12;A
5;1;1812810124;IGA109;1;14;13;0;14;A
5;1;1812810125;IGA109;1;14;12;0;13;A
5;1;1812810126;IGA109;1;12;12;0;12;A
5;1;1812810127;IGA109;1;12;11;0;12;A
5;1;1812810128;IGA109;1;12;11;0;12;A
5;1;1812810130;IGA109;1;12;12;0;12;A
5;2;1812810131;IGA109;1;12;12;0;12;A
5;1;1712810129;IGA110;1;15;15;0;15;A
5;1;1812810102;IGA110;1;13;15;0;14;A
5;1;1812810103;IGA110;1;15;14;0;15;A
5;1;1812810105;IGA110;1;16;13;0;15;A
5;1;1812810106;IGA110;1;14;16;0;15;A
5;2;1812810107;IGA110;1;18;19;0;19;A
5;1;1812810108;IGA110;1;14;16;0;15;A
5;2;1812810109;IGA110;1;20;19;0;20;A
5;1;1812810110;IGA110;1;15;16;0;16;A
5;2;1812810111;IGA110;1;15;15;0;15;A
5;1;1812810112;IGA110;1;19;20;0;20;A
5;1;1812810113;IGA110;1;0;0;0;0;A
5;2;1812810114;IGA110;1;15;16;0;16;A
5;1;1812810115;IGA110;1;17;18;0;18;A
5;1;1812810116;IGA110;1;15;14;0;15;A
5;1;1812810119;IGA110;1;14;16;0;15;A
5;1;1812810120;IGA110;1;14;15;0;15;A
5;1;1812810122;IGA110;1;10;10;0;10;A
5;1;1812810123;IGA110;1;16;15;0;16;A
5;1;1812810124;IGA110;1;17;16;0;17;A
5;1;1812810125;IGA110;1;14;15;0;15;A
5;1;1812810126;IGA110;1;18;19;0;19;A
5;1;1812810127;IGA110;1;20;19;0;20;A
5;1;1812810128;IGA110;1;16;15;0;16;A
5;1;1812810130;IGA110;1;14;14;0;14;A
5;2;1812810131;IGA110;1;14;15;0;15;A
5;1;1712810102;IGA111;1;10;11;0;11;A
5;1;1712810103;IGA111;1;0;0;0;0;A
5;1;1712810129;IGA111;1;12;10;0;11;A
5;1;1812810102;IGA111;1;12;10;0;11;A
5;1;1812810103;IGA111;1;11;11;0;11;A
5;1;1812810105;IGA111;1;12;9;0;11;A
5;2;1812810107;IGA111;1;12;11;0;12;A
5;1;1812810108;IGA111;1;11;9;0;10;A
5;2;1812810109;IGA111;1;12;10;0;11;A
5;1;1812810110;IGA111;1;11;9;0;10;A
5;2;1812810111;IGA111;1;10;11;0;11;A
5;1;1812810112;IGA111;1;11;12;0;12;A
5;1;1812810113;IGA111;1;2;1;0;2;A
5;2;1812810114;IGA111;1;11;11;0;11;A
5;1;1812810115;IGA111;1;10;11;0;11;A
5;1;1812810116;IGA111;1;9;10;0;10;A
5;1;1812810119;IGA111;1;13;13;0;13;A
5;1;1812810120;IGA111;1;12;11;0;12;A
5;1;1812810122;IGA111;1;11;9;0;10;A
5;1;1812810124;IGA111;1;12;11;0;12;A
5;1;1812810125;IGA111;1;11;10;0;11;A
5;1;1812810126;IGA111;1;11;11;0;11;A
5;1;1812810127;IGA111;1;12;9;0;11;A
5;1;1812810128;IGA111;1;12;11;0;12;A
5;1;1812810130;IGA111;1;12;11;0;12;A
5;2;1812810131;IGA111;1;13;11;0;12;A
5;1;1712810104;IGA112;1;15;15;0;15;A
5;1;1712810105;IGA112;1;8;9;12;11;A
5;1;1712810107;IGA112;1;14;10;0;12;A
5;1;1712810109;IGA112;1;11;12;0;12;A
5;1;1712810111;IGA112;1;15;14;0;15;A
5;1;1712810112;IGA112;1;14;14;0;14;A
5;2;1712810113;IGA112;1;16;15;0;16;A
5;1;1712810114;IGA112;1;13;12;0;13;A
5;1;1712810117;IGA112;1;14;11;0;13;A
5;1;1712810118;IGA112;1;15;10;0;13;A
5;1;1712810119;IGA112;1;16;13;0;15;A
5;1;1712810120;IGA112;1;15;14;0;15;A
5;2;1712810121;IGA112;1;15;13;0;14;A
5;1;1712810122;IGA112;1;13;13;0;13;A
5;1;1712810123;IGA112;1;15;13;0;14;A
5;2;1712810124;IGA112;1;15;13;0;14;A
5;1;1712810101;IGA113;1;12;1;0;7;A
5;1;1712810102;IGA113;1;13;11;0;12;A
5;1;1712810103;IGA113;1;0;0;0;0;A
5;1;1712810104;IGA113;1;13;12;0;13;A
5;1;1712810105;IGA113;1;13;10;0;12;A
5;1;1712810106;IGA113;1;14;9;0;12;A
5;1;1712810107;IGA113;1;0;0;0;0;A
5;1;1712810108;IGA113;1;13;0;0;7;A
5;1;1712810109;IGA113;1;13;10;0;12;A
5;1;1712810110;IGA113;1;12;0;0;6;A
5;1;1712810111;IGA113;1;13;12;0;13;A
5;1;1712810112;IGA113;1;14;11;0;13;A
5;2;1712810113;IGA113;1;14;14;0;14;A
5;1;1712810114;IGA113;1;14;11;0;13;A
5;1;1712810115;IGA113;1;13;6;0;10;A
5;2;1712810116;IGA113;1;12;10;0;11;A
5;1;1712810117;IGA113;1;14;12;0;13;A
5;1;1712810118;IGA113;1;14;13;0;14;A
5;1;1712810119;IGA113;1;13;13;0;13;A
5;1;1712810120;IGA113;1;13;12;0;13;A
5;2;1712810121;IGA113;1;13;13;0;13;A
5;1;1712810122;IGA113;1;13;12;0;13;A
5;1;1712810123;IGA113;1;13;12;0;13;A
5;2;1712810124;IGA113;1;14;14;0;14;A
5;1;1712810125;IGA113;1;12;8;0;10;A
5;1;1712810127;IGA201;1;0;0;0;0;A
5;1;1812810101;IGA201;1;0;0;0;0;A
5;1;1812810118;IGA201;1;12;12;0;12;A
5;1;1812810121;IGA201;1;12;11;0;12;A
5;1;1812810132;IGA201;1;12;11;0;12;A
5;1;1812810133;IGA201;1;11;12;0;12;A
5;1;1812810134;IGA201;1;12;12;0;12;A
5;2;1812810135;IGA201;1;13;13;0;13;A
5;1;1812810136;IGA201;1;0;0;0;0;A
5;2;1812810137;IGA201;1;11;11;0;11;A
